Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control,Gas_Type_Encoded,Year,Month,Day,Weekday,Emission_Severity
1241,Residential,N2O,216.0,37.60280308624634,-81.94647783747432,2023-11-07,Colonview,Medium,22.50986485523181,No,2,2023,11,7,1,Low
1242,Industrial,CO2,57.0,39.99170520688319,-102.16770437199108,2024-01-04,Lake Donnaburgh,High,27.384839721861056,Yes,1,2024,1,4,3,Low
1243,Transportation,CO2,418.0,36.85585943574931,-94.20631222277612,2024-07-26,North Timothyborough,High,28.06082165394928,Yes,1,2024,7,26,4,High
1244,Industrial,CH4,429.0,39.07795312883224,-88.19876980123098,2024-05-03,West Cassandraside,Medium,22.7926527804099,No,0,2024,5,3,4,High
1245,Industrial,CH4,145.0,35.4913584388318,-87.0842986367317,2024-04-08,Mannshire,High,23.679850771867866,No,0,2024,4,8,0,Low
1246,Industrial,N2O,210.0,39.99495549315966,-75.93687741165282,2024-07-19,Lindahaven,Medium,20.77631885249795,No,2,2024,7,19,4,Low
1247,Industrial,N2O,259.0,38.365567750504205,-94.6210420575892,2024-02-25,Christianberg,High,27.134619483665,Yes,2,2024,2,25,6,High
1248,Residential,N2O,323.0,35.63251510837281,-100.41233975712518,2024-02-01,Susanborough,Low,20.035775446000315,Yes,2,2024,2,1,3,High
1249,Transportation,CH4,366.0,36.335289387982456,-76.03704043436485,2024-05-18,North Michael,High,20.46541521219068,No,0,2024,5,18,5,High
1250,Industrial,CO2,377.0,39.98886966865466,-89.74714965887708,2023-12-11,South Richardstad,Low,20.0434406778409,No,1,2023,12,11,0,High
1251,Residential,CO2,438.0,37.86080988529216,-104.88138432383155,2024-02-16,Rasmussenberg,Low,26.453195833376167,Yes,1,2024,2,16,4,High
1252,Transportation,N2O,327.0,35.72825152314458,-112.43557320224286,2023-10-08,Alvarezberg,High,24.173871277005468,Yes,2,2023,10,8,6,High
1253,Transportation,N2O,304.0,41.73816952296238,-80.92760193553202,2023-10-22,West Tyler,Medium,22.975467613433302,Yes,2,2023,10,22,6,High
1254,Transportation,N2O,489.0,39.72100015853511,-102.06400947705733,2024-06-20,Deborahborough,Low,29.127010103571106,Yes,2,2024,6,20,3,High
1255,Transportation,N2O,323.0,41.65707866031837,-88.93933225996503,2023-11-26,Maryborough,Low,21.928027946766065,No,2,2023,11,26,6,High
1256,Industrial,CH4,218.0,37.416840362882745,-97.28407754790048,2024-09-06,Port Mary,High,23.89368010381401,No,0,2024,9,6,4,Low
1257,Industrial,CO2,364.0,37.80080272553376,-109.24708968901832,2024-06-13,Port Angelafort,Medium,29.40311800927752,No,1,2024,6,13,3,High
1258,Residential,N2O,494.0,41.18364172948015,-91.52578922069954,2024-01-30,Johnfurt,Medium,24.271065628370422,Yes,2,2024,1,30,1,High
1259,Residential,CH4,220.0,38.20039472196308,-115.32994496616998,2024-06-17,Port Jeremiahview,High,25.546936856470577,Yes,0,2024,6,17,0,Low
1260,Residential,N2O,201.0,39.658231295245336,-99.81293176566754,2023-09-20,Mathewsstad,Medium,20.80336866569488,Yes,2,2023,9,20,2,Low
1261,Transportation,N2O,53.0,36.01738301996424,-93.94894265479849,2024-04-11,South Garyside,High,27.901663868934623,No,2,2024,4,11,3,Low
1262,Transportation,CO2,38.0,37.57381174962112,-98.81393313878252,2023-11-23,North Valerie,High,24.22758777088238,No,1,2023,11,23,3,Low
1263,Industrial,N2O,68.0,34.98759892648284,-85.0584242889564,2024-03-26,Hollandtown,High,28.005151245984838,No,2,2024,3,26,1,Low
1264,Transportation,CO2,80.0,35.6478402870157,-81.57130200000626,2024-05-08,Heiditown,Low,22.53797642555992,Yes,1,2024,5,8,2,Low
1265,Transportation,CO2,101.0,34.00754732214105,-84.06530474254016,2024-02-17,South Michaelfort,Low,24.224787505614103,Yes,1,2024,2,17,5,Low
1266,Transportation,CO2,274.0,34.31412041318928,-116.2922302962807,2023-11-10,East Paultown,Low,27.865489363650106,No,1,2023,11,10,4,High
1267,Residential,CH4,392.0,41.81827058541543,-109.4583341003772,2024-03-13,Cassandraton,High,29.7387776704364,Yes,0,2024,3,13,2,High
1268,Residential,CH4,229.0,35.938829561094096,-94.38926959239392,2024-02-09,South Charlesshire,Low,20.59625524387269,No,0,2024,2,9,4,Low
1269,Industrial,CO2,399.0,39.30648567603202,-76.86783022047274,2024-04-11,North Markfurt,Low,28.124561774189043,No,1,2024,4,11,3,High
1270,Transportation,N2O,422.0,40.71279759039689,-81.26190189770685,2024-07-14,Mcintoshbury,Low,23.0068906762711,No,2,2024,7,14,6,High
1271,Transportation,CO2,451.0,38.40528367389251,-80.92848163252073,2023-11-25,Lake Sean,High,25.50743280891072,No,1,2023,11,25,5,High
1272,Industrial,N2O,410.0,35.225156000671646,-104.65883947457432,2024-02-08,New Toddview,High,22.90092264950748,Yes,2,2024,2,8,3,High
1273,Transportation,CO2,409.0,39.82493149868933,-99.10429252853709,2024-03-02,East Eric,High,26.134454725679905,Yes,1,2024,3,2,5,High
1274,Transportation,N2O,224.0,38.80201128079666,-97.28893831809876,2023-12-21,Parksmouth,Low,23.53802830643976,Yes,2,2023,12,21,3,Low
1275,Residential,CH4,488.0,39.85000471477901,-111.07565033260394,2024-07-13,Mckaystad,Medium,23.336148909776814,Yes,0,2024,7,13,5,High
1276,Industrial,N2O,396.0,40.1579729828567,-116.63300226924392,2024-05-04,Woodshaven,Low,20.379383129359358,Yes,2,2024,5,4,5,High
1277,Industrial,CO2,286.0,41.80328294147796,-76.33627242373726,2024-06-16,South Patrick,Low,21.469604059038115,Yes,1,2024,6,16,6,High
1278,Industrial,CH4,73.0,38.58850624021368,-107.4086462308057,2023-12-20,New David,High,29.170781988654788,No,0,2023,12,20,2,Low
1279,Industrial,N2O,355.0,36.733128901524815,-107.44224823616022,2024-03-03,Nelsonmouth,High,29.982774288732465,Yes,2,2024,3,3,6,High
1280,Residential,N2O,301.0,39.18771645520189,-114.3313216341746,2024-03-20,Schultzport,Low,27.805205758696065,Yes,2,2024,3,20,2,High
1281,Residential,N2O,499.0,34.54752567394101,-77.14565891447374,2024-07-11,Lake Kathleen,Low,22.868126247734867,Yes,2,2024,7,11,3,High
1282,Transportation,N2O,494.0,41.17917854657269,-92.49156694265002,2024-02-12,Patelmouth,Medium,24.024451384435928,No,2,2024,2,12,0,High
1283,Transportation,N2O,254.0,34.955048090705574,-88.65037828648443,2024-06-16,South Elizabethview,Medium,27.395034549060828,Yes,2,2024,6,16,6,Low
1284,Transportation,CH4,479.0,36.622742703086544,-77.89061696042569,2023-11-17,West Mark,High,29.68513556883198,No,0,2023,11,17,4,High
1285,Transportation,CH4,71.0,40.525963045008965,-102.79271256836526,2024-03-06,Pattersonshire,Medium,24.55471170729368,Yes,0,2024,3,6,2,Low
1286,Residential,CH4,435.0,38.7784990266457,-90.6536783099243,2024-02-08,Port Coryfort,Medium,28.295224152883748,Yes,0,2024,2,8,3,High
1287,Industrial,CH4,341.0,37.14908416221954,-116.29282399192896,2024-06-15,South Kristen,High,29.75068922598717,Yes,0,2024,6,15,5,High
1288,Residential,CO2,179.0,37.78748527500017,-109.78200875783033,2023-12-31,North Ashley,Medium,28.73473171056004,No,1,2023,12,31,6,Low
1289,Transportation,CH4,454.0,40.83637914561744,-81.42518457604254,2024-06-05,East Barbara,Low,22.271497467713267,No,0,2024,6,5,2,High
1290,Residential,N2O,278.0,36.720035088479136,-84.26219232111322,2023-09-18,Moralesbury,Medium,20.08031863875623,Yes,2,2023,9,18,0,High
1291,Industrial,N2O,276.0,40.95719747849737,-102.57172157588552,2023-10-05,Lake Ashley,High,24.92081705388415,Yes,2,2023,10,5,3,High
1292,Industrial,CH4,63.0,34.705075447813535,-101.42033237793464,2023-10-19,South Courtneychester,Low,25.313608316952667,Yes,0,2023,10,19,3,Low
1293,Residential,N2O,25.0,40.21438749766904,-94.52360492364252,2023-10-14,West Jameschester,Medium,22.012503645511696,No,2,2023,10,14,5,Low
1294,Residential,CH4,17.0,40.78038106443789,-117.98939579385409,2024-01-16,Natalieview,Low,22.84674391946817,No,0,2024,1,16,1,Low
1295,Residential,N2O,113.0,35.45454122269871,-107.38524921432678,2023-12-07,Lake Jessica,Low,27.65153160848547,Yes,2,2023,12,7,3,Low
1296,Transportation,CO2,68.0,37.442772258977605,-108.83780042123855,2023-11-05,Oneillville,Medium,24.703472587131337,No,1,2023,11,5,6,Low
1297,Residential,CO2,322.0,35.323998197309244,-106.9787503430104,2023-12-01,New Lawrence,Medium,23.17354083600257,No,1,2023,12,1,4,High
1298,Residential,CH4,49.0,39.65283303195374,-82.54014292852858,2024-07-11,Chelseashire,High,26.226260273619197,No,0,2024,7,11,3,Low
1299,Residential,CH4,246.0,38.28278214449325,-105.6943503119565,2024-06-10,Ballstad,High,26.52759755976125,No,0,2024,6,10,0,Low
1300,Industrial,CH4,452.0,39.08258677366657,-109.57306182979347,2023-11-12,Burnsview,Low,27.693957768408023,Yes,0,2023,11,12,6,High
1301,Industrial,N2O,395.0,35.57189573564969,-95.8124077251066,2024-06-11,North Shelleyport,High,21.567092957629196,Yes,2,2024,6,11,1,High
1302,Transportation,CH4,103.0,35.693966896419354,-79.9116183995998,2024-05-23,Boydview,Low,27.415172523269906,No,0,2024,5,23,3,Low
1303,Transportation,CO2,231.0,34.331978604079254,-107.38061303115,2023-12-03,East Susanmouth,Low,25.994283921104184,No,1,2023,12,3,6,Low
1304,Industrial,N2O,213.0,36.57654028156584,-114.54440531711684,2024-04-19,Thomasmouth,High,20.57571865302797,No,2,2024,4,19,4,Low
1305,Industrial,CH4,147.0,38.4779572906694,-102.31819162261476,2023-11-28,Keithberg,High,27.77445628253411,Yes,0,2023,11,28,1,Low
1306,Industrial,N2O,309.0,40.86347931197863,-85.10331971914098,2024-08-18,Gonzalezton,High,23.83080281333185,Yes,2,2024,8,18,6,High
1307,Residential,N2O,404.0,39.33541957966945,-93.76961603342905,2023-10-15,Rachelton,Medium,23.303809343296376,No,2,2023,10,15,6,High
1308,Residential,CH4,216.0,37.48317058719801,-82.06109173872872,2024-07-24,Port Crystalmouth,Low,24.480751515816344,No,0,2024,7,24,2,Low
1309,Industrial,N2O,345.0,41.6249609151531,-75.77794550519371,2024-03-14,Justinview,Low,23.46175077306129,No,2,2024,3,14,3,High
1310,Residential,CO2,90.0,39.75396160460666,-83.12285102292884,2024-09-08,North Carolchester,Low,23.38285592209909,No,1,2024,9,8,6,Low
1311,Residential,CO2,227.0,41.4413216229004,-91.43266453087486,2024-06-04,Harrisonport,High,28.080776677006256,Yes,1,2024,6,4,1,Low
1312,Transportation,N2O,11.0,38.22070378617733,-96.29297012569526,2024-06-06,Parksfort,High,21.24505254365692,Yes,2,2024,6,6,3,Low
1313,Industrial,CH4,187.0,36.07123419834512,-116.23696020067626,2024-07-04,Joshuaview,High,29.706000678574583,Yes,0,2024,7,4,3,Low
1314,Industrial,N2O,405.0,34.422613490917776,-74.68983293218218,2024-08-16,Jennabury,High,25.549316443743432,Yes,2,2024,8,16,4,High
1315,Residential,CO2,380.0,39.808678811870806,-101.12683060669812,2024-07-18,Andersenmouth,High,21.829239984213128,Yes,1,2024,7,18,3,High
1316,Industrial,N2O,355.0,34.970423984044274,-111.30195858765786,2023-10-03,Millerview,Medium,21.312154829316864,Yes,2,2023,10,3,1,High
1317,Transportation,N2O,288.0,36.422201026175735,-88.6648103625559,2023-12-11,Vargasberg,High,25.915095321349824,No,2,2023,12,11,0,High
1318,Transportation,CO2,155.0,38.25976726307118,-105.4913152797998,2023-09-18,Margaretburgh,Low,26.32999443846928,No,1,2023,9,18,0,Low
1319,Transportation,N2O,327.0,38.515332702237984,-92.2257560790339,2023-09-30,Ramosside,High,20.53025771029811,Yes,2,2023,9,30,5,High
1320,Industrial,N2O,233.0,38.80466557589709,-92.182212054838,2024-09-07,West Kerri,Low,22.430019141287858,Yes,2,2024,9,7,5,Low
1321,Industrial,CH4,378.0,35.33004264279761,-98.38788788027377,2024-05-28,West Alicia,High,27.954619212214677,Yes,0,2024,5,28,1,High
1322,Industrial,CH4,393.0,37.03789923857319,-81.21078091601812,2023-10-03,Sarahhaven,High,20.49624627743525,No,0,2023,10,3,1,High
1323,Industrial,CO2,71.0,38.93755381693573,-106.34144929156052,2024-06-06,Edwardbury,Low,28.55088663906036,No,1,2024,6,6,3,Low
1324,Industrial,CO2,303.0,41.75855091707028,-98.26016596881968,2023-11-02,Nguyentown,Low,26.58162476526333,No,1,2023,11,2,3,High
1325,Transportation,CO2,248.0,39.82104910159751,-94.34154634199726,2024-01-09,Russellside,Low,24.34423259363205,No,1,2024,1,9,1,Low
1326,Residential,CH4,204.0,41.38083005675166,-88.80051228623881,2023-11-18,South Matthewville,Low,23.46432848970916,Yes,0,2023,11,18,5,Low
1327,Transportation,CO2,175.0,40.09769646651342,-83.50523857775406,2024-06-12,Nicolemouth,Medium,20.19248963848894,No,1,2024,6,12,2,Low
1328,Industrial,CO2,460.0,38.73373575113921,-100.62847955335673,2024-07-23,East Amandaton,Low,28.25214945751843,Yes,1,2024,7,23,1,High
1329,Transportation,CO2,231.0,35.536186953090755,-89.57393445974978,2024-03-20,New Zacharyport,High,21.42721853968538,No,1,2024,3,20,2,Low
1330,Industrial,CH4,70.0,39.3334852151401,-111.37311806498516,2023-11-12,North Jon,High,23.09541991862088,No,0,2023,11,12,6,Low
1331,Industrial,N2O,138.0,38.98703652767926,-76.96348357613094,2024-07-23,North Sarah,Medium,25.69106980362804,No,2,2024,7,23,1,Low
1332,Transportation,CO2,487.0,38.81975336365813,-101.14541251747583,2023-11-24,North Jessicaberg,Low,22.459926000712542,No,1,2023,11,24,4,High
1333,Industrial,N2O,182.0,37.918286943905926,-85.90105743303671,2024-06-26,Chelseaport,High,24.971404637522014,Yes,2,2024,6,26,2,Low
1334,Residential,CO2,489.0,38.2292528319142,-117.1049923971842,2024-05-14,Hortonton,Medium,28.093428287387024,Yes,1,2024,5,14,1,High
1335,Industrial,N2O,165.0,36.67554021694483,-108.9717657121885,2024-07-02,East Edwardhaven,High,24.70537934790275,Yes,2,2024,7,2,1,Low
1336,Residential,CH4,414.0,38.15450154113842,-96.56836804976255,2024-03-19,Robertborough,Medium,29.48977344119596,Yes,0,2024,3,19,1,High
1337,Residential,CH4,387.0,35.58044724542783,-79.35689141977676,2024-01-28,North Cynthiaville,Medium,28.475006203763417,Yes,0,2024,1,28,6,High
1338,Industrial,CO2,119.0,40.44139517888301,-94.8007734021702,2024-04-06,Patrickland,Low,23.330392353633943,Yes,1,2024,4,6,5,Low
1339,Transportation,N2O,278.0,35.486215637589666,-77.08569877906933,2023-12-06,New Samuel,Medium,23.99962124583938,Yes,2,2023,12,6,2,High
1340,Residential,CH4,420.0,34.679730319115734,-96.71293655035696,2023-11-06,Bridgetmouth,High,24.23326727022527,No,0,2023,11,6,0,High
1341,Transportation,CO2,365.0,37.489968210857256,-96.4202397436182,2024-05-31,Christinebury,High,26.261794529245147,Yes,1,2024,5,31,4,High
1342,Residential,CO2,400.0,39.26645951604849,-112.7311413059766,2024-08-13,Moorestad,Low,22.8679572918854,No,1,2024,8,13,1,High
1343,Industrial,CH4,287.0,37.50173459946833,-82.68312525730232,2023-10-16,Lake Amber,Low,29.692491388225086,Yes,0,2023,10,16,0,High
1344,Industrial,CH4,83.0,36.21403305561047,-107.13352185144925,2023-09-21,Jeffreyburgh,Medium,26.08684220603501,No,0,2023,9,21,3,Low
1345,Residential,CO2,496.0,38.46536947112352,-78.41705046761814,2023-09-18,Lake Rachelbury,Low,23.99401658741133,Yes,1,2023,9,18,0,High
1346,Industrial,N2O,446.0,36.7760186832976,-77.92373430546257,2024-06-25,Michaeltown,High,26.450098154915672,No,2,2024,6,25,1,High
1347,Residential,N2O,472.0,41.462941521013065,-76.49435507753742,2024-04-22,East Zacharyberg,High,23.95405010529708,Yes,2,2024,4,22,0,High
1348,Industrial,N2O,216.0,41.38116111682858,-95.10985847946404,2024-06-09,New Deanville,Low,28.17795680979419,Yes,2,2024,6,9,6,Low
1349,Transportation,CO2,397.0,38.018974559776765,-88.20787346951965,2024-01-22,Thomaston,Low,25.678409605517214,Yes,1,2024,1,22,0,High
1350,Industrial,CH4,489.0,36.62307195214607,-83.74530127728681,2024-04-12,Smithstad,Low,20.41970503406067,Yes,0,2024,4,12,4,High
1351,Transportation,CO2,288.0,39.89705931165311,-112.23535677937952,2024-01-28,New Ashleyberg,Medium,21.767568674234607,No,1,2024,1,28,6,High
1352,Industrial,CH4,384.0,34.29370354786453,-91.55788342011012,2024-01-18,Johnsonside,Medium,28.649939730295344,Yes,0,2024,1,18,3,High
1353,Transportation,N2O,335.0,37.79815204834921,-116.49089234265428,2024-07-11,North Donnafurt,High,25.6289982635679,Yes,2,2024,7,11,3,High
1354,Industrial,N2O,481.0,36.69058715416267,-96.10709233089608,2024-01-27,New Hannahside,Medium,29.50343476513905,No,2,2024,1,27,5,High
1355,Transportation,CH4,349.0,41.36428708082044,-111.18692200871,2024-07-11,Erichaven,Medium,20.724223128606848,Yes,0,2024,7,11,3,High
1356,Residential,CH4,366.0,34.09602421818146,-109.95139125766828,2024-05-16,North Amanda,Medium,22.95260630085974,No,0,2024,5,16,3,High
1357,Residential,CO2,349.0,38.42251900574679,-101.93790706552554,2024-08-15,Elizabethstad,Medium,21.93543373239573,No,1,2024,8,15,3,High
1358,Transportation,N2O,213.0,39.92530864853301,-98.97276466447389,2023-11-11,Lake Abigail,High,25.53840292228736,Yes,2,2023,11,11,5,Low
1359,Industrial,CO2,170.0,37.88014390019233,-90.58041332058376,2024-01-09,Lake Ashley,Low,23.82792831079909,Yes,1,2024,1,9,1,Low
1360,Transportation,CO2,37.0,34.68322424130177,-114.7251495887053,2024-05-31,Schmidtstad,High,21.57273534076393,No,1,2024,5,31,4,Low
1361,Industrial,CO2,401.0,41.77969112022322,-95.83756250555244,2023-10-11,Sheenaton,Medium,26.427519139595468,Yes,1,2023,10,11,2,High
1362,Residential,N2O,266.0,38.14408345100878,-109.96449426886356,2024-04-20,East Kathryn,Low,25.362983657971867,No,2,2024,4,20,5,High
1363,Industrial,CO2,174.0,38.91348995455209,-92.74509229860335,2023-12-02,East Michaelside,Low,22.747362512963008,Yes,1,2023,12,2,5,Low
1364,Residential,CO2,72.0,35.89287826166006,-89.95419706050792,2023-10-05,Rachelfurt,Low,24.797713577823775,Yes,1,2023,10,5,3,Low
1365,Industrial,CO2,31.0,37.867984680854434,-93.50479271167444,2023-11-24,Port Jennifermouth,High,27.457383150411893,No,1,2023,11,24,4,Low
1366,Industrial,CO2,79.0,37.433195935666575,-85.51499753895446,2024-05-21,Burtonton,Low,22.052716745506583,Yes,1,2024,5,21,1,Low
1367,Industrial,CO2,390.0,34.59916673601587,-103.23319325340034,2024-06-09,Valeriehaven,High,22.92905746701729,Yes,1,2024,6,9,6,High
1368,Transportation,CO2,414.0,34.849282828379735,-84.33530996814224,2024-01-06,Mitchellfurt,High,23.46110987094115,Yes,1,2024,1,6,5,High
1369,Transportation,N2O,105.0,40.6997801569502,-98.95824840483948,2024-02-17,Paulview,Medium,27.46726437201032,No,2,2024,2,17,5,Low
1370,Residential,CO2,172.0,35.91855961765272,-96.69588207380572,2024-07-20,Lake Anthonyshire,Medium,28.46922599550907,Yes,1,2024,7,20,5,Low
1371,Residential,CH4,88.0,35.55966617198904,-89.48350640051285,2023-12-03,Lake Nicholas,Low,23.763884964416107,No,0,2023,12,3,6,Low
1372,Transportation,CO2,14.0,38.03929161000112,-117.19223110403416,2024-02-06,Jamesburgh,Low,22.96620861833918,Yes,1,2024,2,6,1,Low
1373,Residential,CO2,325.0,40.149977050900105,-89.22425425750907,2023-09-29,Mcdonaldbury,Medium,28.89446758351677,No,1,2023,9,29,4,High
1374,Transportation,N2O,129.0,34.4955721486319,-90.78225344082692,2024-06-07,Brownview,High,29.99364932192679,Yes,2,2024,6,7,4,Low
1375,Industrial,N2O,311.0,38.61446335710605,-104.36672686285569,2023-10-14,North Joeland,High,26.70353639661799,Yes,2,2023,10,14,5,High
1376,Residential,CH4,187.0,34.95368354272459,-114.22505146442246,2024-09-01,Port Emilyfurt,Medium,29.89980614989181,No,0,2024,9,1,6,Low
1377,Residential,CH4,185.0,34.29168840660495,-113.9988402038262,2024-06-10,Lake Aimeehaven,High,26.599662778019106,Yes,0,2024,6,10,0,Low
1378,Transportation,N2O,399.0,34.42195161729774,-77.37815513264994,2024-03-28,Stephanieberg,Medium,27.33460272007825,No,2,2024,3,28,3,High
1379,Residential,N2O,226.0,40.67331286566753,-87.67170986606317,2023-09-24,South Jesse,Medium,23.886560015435137,Yes,2,2023,9,24,6,Low
1380,Residential,CO2,65.0,34.943779869024496,-112.40748499408744,2023-11-07,Lake Jennifer,Low,24.329675469990534,No,1,2023,11,7,1,Low
1381,Industrial,N2O,375.0,34.36121091529834,-102.30418055040812,2024-03-12,Hollandbury,Low,21.44135663989395,Yes,2,2024,3,12,1,High
1382,Residential,CH4,196.0,37.503199097143295,-91.93074826832976,2024-09-13,Millerfort,Medium,28.227500147651234,No,0,2024,9,13,4,Low
1383,Industrial,CO2,241.0,40.7519477755362,-81.23484497601146,2024-04-14,Robertsonburgh,Low,29.310590308872,Yes,1,2024,4,14,6,Low
1384,Transportation,CH4,264.0,36.099267011914414,-116.07891913662762,2024-06-24,Robertmouth,Medium,26.23438133694112,No,0,2024,6,24,0,High
1385,Residential,CO2,422.0,37.37370094020733,-107.5881422153196,2023-10-18,New Andrewshire,High,23.436473084453983,No,1,2023,10,18,2,High
1386,Industrial,N2O,464.0,34.31938026051001,-78.85104442700327,2024-01-09,Brittanymouth,High,21.540163253743664,Yes,2,2024,1,9,1,High
